news_text,d_pol,doc_id,company_name,positive,negative,neutral,sents,s_pol,terms_neg,terms_pos
"German engineering company Siemens saw the volume of business contract by as much as 20 per cent in the three months to June and activity in 2021 would stay below 2019 levels, the chief financial officer told Boersenzeitung (BoeZ). Ralf Thomas told Saturday's edition of the newspaper that the company's financial third quarter, which runs April to June, ""will be a big challenge for us, as for most other market participants as well"" due to the coronavirus crisis. ""However, it will not be a bottomless fall,"" he said, adding that the business volume of short-cycle activities had likely contracted by between 10 per cent and 20 per cent in the period. Thomas had said in May he expected a 5 per cent drop in revenue in the financial year ending in September, after guiding for moderate sales growth before the virus outbreak. He did not rule out moves to cut capacity in some business areas, but left open where this could be. He said activity in 2021 would not reach 2019's level across all businesses or regions, but said Siemens had a competitive advantage over rivals in some areas, without offering details.
",Negative,28504,Siemens AG,[0.286],[0.429],[0.107],Ralf Thomas told Saturdays edition of the newspaper that the companys financial third quarter which runs April to June will be a big challenge for us as for most other market participants as well due to the coronavirus crisis  ,Negative,['crisis'],[]
,,28504,Siemens AG,,,,However it will not be a bottomless fall  he said adding that the business volume of short-cycle activities had likely contracted by between 10 per cent and 20 per cent in the period,Positive,[],['fall']
,,28504,Siemens AG,,,,Thomas had said in May he expected a 5 per cent drop in revenue in the financial year ending in September after guiding for moderate sales growth  before the virus outbreak ,Negative,['outbreak'],['growth']
,,28504,Siemens AG,,,,He said activity in 2021 would not reach 2019s level across all businesses or regions but said Siemens had a competitive advantage  over rivals in some areas without offering details,Positive,[],['advantage']
"In its first credit rating, Siemens Energy AG, which will soon be operating as an independent entity, has earned a solid investment grade rating from the S&P Global rating agency (S&P). The company received a long-term issuer rating of BBB with a stable outlook. The raters particularly praised the companys broad base in the energy sector, its low level of debt, and its extensive liquidity. In its first credit rating, Siemens Energy AG, which will soon be operating as an independent entity, has earned a solid investment grade rating from the S&P Global rating agency (S&P). The company received a long-term issuer rating of BBB with a stable outlook. The raters particularly praised the companys broad base in the energy sector, its low level of debt, and its extensive liquidity.
",Positive,28507,Siemens AG,[0.857],[],[0.036],In its first credit rating Siemens Energy AG which will soon be operating as an independent entity has earned a solid  investment grade rating from the S&P Global rating agency S&P,Positive,[],['solid']
,,28507,Siemens AG,,,,The company received a long-term issuer rating of BBB with a stable  outlook,Positive,[],['stable']
,,28507,Siemens AG,,,,The raters particularly praised the companys broad  base in the energy sector its low level of debt and its extensive  liquidity,Positive,[],"['broad', 'extensive']"
,,28507,Siemens AG,,,,In its first credit rating Siemens Energy AG which will soon be operating as an independent entity has earned a solid  investment grade rating from the S&P Global rating agency S&P,Positive,[],['solid']
,,28507,Siemens AG,,,,The company received a long-term issuer rating of BBB with a stable  outlook,Positive,[],['stable']
,,28507,Siemens AG,,,,The raters particularly praised the companys broad  base in the energy sector its low level of debt and its extensive  liquidity,Positive,[],"['broad', 'extensive']"
"In planning, building, and operating an energy farm on the grounds of Nivelsteiner Sandwerke, the city of Herzogenrath plans to cover its energy demand with zero CO2 emissions by 2030. The signing of a cooperation agreement between GREEN Solar Herzogenrath GmbH and Siemens Energy has now marked an important milestone in achieving this goal. Based on this agreement, the partners will develop an economically viable concept aimed at seeking available funding from the state of North Rhine-Westphalia, the federal German government, and the EU for the long-standing mining region between Aachen, Germany, and the Netherlands. In planning, building, and operating an energy farm on the grounds of Nivelsteiner Sandwerke, the city of Herzogenrath plans to cover its energy demand with zero CO2 emissions by 2030. The signing of a cooperation agreement between GREEN Solar Herzogenrath GmbH and Siemens Energy has now marked an important milestone in achieving this goal. Based on this agreement, the partners will develop an economically viable concept aimed at seeking available funding from the state of North Rhine-Westphalia, the federal German government, and the EU for the long-standing mining region between Aachen, Germany, and the Netherlands.
",Positive,28511,Siemens AG,[0.286],[],[0.179],The signing of a cooperation  agreement between GREEN Solar Herzogenrath GmbH and Siemens Energy has now marked an important  milestone in achieving this goal,Positive,[],"['cooperation', 'important']"
,,28511,Siemens AG,,,,The signing of a cooperation  agreement between GREEN Solar Herzogenrath GmbH and Siemens Energy has now marked an important  milestone in achieving this goal,Positive,[],"['cooperation', 'important']"
"By: AJOT | Jul 02 2020 at 11:41 AM Global project heavy lift carrier AAL has recently delivered two Siemens S-Gen generators, weighing close to 350 mt each, for two new clean energy gas-fired power plants in Europe and Maysan, Iraq. The units were built at Siemens worldwide energy hub in Charlotte, North Carolina, USA, and transported from the Norfolk International Terminals in Virginia, USA, into Europe and Iraq onboard the 31,000 dwt mega-size AAL Singapore. The estimated construction cost of each plant is over USD340 million, and both feature a potential power output of 840 MW. On route to discharging the second unit in the Port of Umm Qasr, Iraq, the AAL Singapore called Hamburg, Germany, to load an additional steam turbine weighing 317 mt for the same power plant in Maysan. Marco Wendt, Chartering Manager at AAL Europe  the Hamburg-based office responsible for booking the cargo  commented: The cargo was carried on a popular trade route, eastbound from the US to Europe, Middle East, and onwards to Asia. The two generators were booked by different customers, including Bertling. We have long-standing relationships with these charterers and worked extremely hard to deliver their cargoes on schedule, powering through the challenges to our sea and land-based operations of necessary COVID-19 restrictions and health and safety measures. Eike Muentz, General Manager at AAL Europe, added: The US  Europe  Middle East  Asia trade is growing in importance for AAL and in May and June alone, we operated 12 multipurpose sailings calling US ports, with more planned in July. This frequency of large tonnage into the region is offering the US multipurpose market much needed support during this challenging time and providing shippers trading in the region with flexibility and economies of scale  no matter how small or large their cargo might be.
",Positive,28510,Siemens AG,[0.5],[],[0.125],11:41 AM Global project heavy lift carrier AAL has recently delivered two Siemens S-Gen generators weighing close to 350 mt each for two new clean  energy gas-fired power plants in Europe and Maysan Iraq,Positive,[],['clean']
